School Name	Address	lat	long	rank
Wylie E. Groves High School	20500 WEST 13 MILE RD BEVERLY HILLS MI 48025 	42.518346	-83.245609	829
Vestal Senior High School	205 WOODLAWN DR VESTAL NY 13850 	42.0856789	-76.0459626	830
Laguna Hills High School	25401 PASEO DE VALENCIA LAGUNA HILLS CA 92653 	33.5936629	-117.7023788	831
Arroyo High School	4921 NORTH CEDAR AVE EL MONTE CA 91732 	34.093624	-118.022255	832
Wilson High School	1151 SW VERMONT ST PORTLAND OR 97219 	45.4771859	-122.6902087	833
Le Grand High	12961 EAST LE GRAND RD LE GRAND CA 95333 	37.2284216	-120.2538163	834
Cape Coral High School	2300 SANTA BARBARA BLVD CAPE CORAL FL 33991 	26.608912	-81.977328	835
Anderson W. Clark Magnet High School	4747 NEW YORK AVE LA CRESCENTA CA 91214 	34.2368237	-118.2530292	836
Issaquah High School	700 2ND AVE SE ISSAQUAH WA 98027 	47.5225644	-122.028	837
Village Academy High School at Indian Hill	1444 EAST HOLT AVE POMONA CA 91767 	34.061281	-117.722941	838
Guilford High School	605 NEW ENGLAND RD GUILFORD CT 06437 	41.3137838	-72.7126642	839
Western School Of Technology & Env. Science	100 KENWOOD AVE BALTIMORE MD 21228 	39.269384	-76.712726	840
Fountain Valley High School	17816 BUSHARD FOUNTAIN VALLEY CA 92708 	33.70417	-117.961729	841
Carmen High And Technology	1712 SOUTH 32ND ST MILWAUKEE WI 53215 	43.011572	-87.953417	842
Northern High School	3801 LEONARD ST NE GRAND RAPIDS MI 49525 	42.9846675	-85.5755391	843
Stuart High	3301 PEACE VALLEY LN FALLS CHURCH VA 22044 	38.856655	-77.149266	844
Patuxent High School	12485 SOUTHERN CONNECTOR BOULE LUSBY MD 20657 	38.3549706	-76.440098	845
Ramsay High School	1800 13TH AVE SOUTH BIRMINGHAM AL 35205 	33.497616	-86.798457	846
Mankato West Senior High School	1351 SOUTH RIVERFRONT DR MANKATO MN 56001 	44.1600003	-94.0172113	847
High School of Telecommunications Arts and Technology	350 67TH ST BROOKLYN NY 11220 	40.6371816	-74.023612	848
Hebron High School	4207 PLANO PARKWAY CARROLLTON TX 75010 	33.0370768	-96.858734	849
Germantown High	W180N11501 RIVER LN GERMANTOWN WI 53022 	43.226518	-88.135234	850
Cave Spring High	3712 CHAPARRAL DR ROANOKE VA 24018 	37.212214	-80.001361	851
Colton-​Pierrepont Junior-​Senior High School	4921 STATE HWY 56 COLTON NY 13625 	44.5592348	-74.9482356	852
Fox Chapel Area Senior High School	611 FIELD CLUB RD PITTSBURGH PA 15238 	40.5179868	-79.8676287	853
Wheaton Warrenville South High School	1993 TIGER TRL WHEATON IL 60189 	41.833686	-88.1485749	854
San Clemente High School	700 AVENIDO PICO SAN CLEMENTE CA 92673 	33.439947	-117.617269	855
Liberty High School	15250 ROLATER RD FRISCO TX 75035 	33.1388401	-96.742116	856
Rockwall High School	901 YELLOWJACKET LN ROCKWALL TX 75087 	32.904741	-96.458594	857
Riverside High	794 HAMMETT BRIDGE RD GREER SC 29650 	34.9030027	-82.2559842	858
Canyon Del Oro High School	25 WEST CALLE CONCORDIA ORO VALLEY AZ 85704 	32.375468	-110.972222	859
Mira Mesa High School	10510 REAGAN RD SAN DIEGO CA 92126 	32.9104483	-117.1392877	860
Newton North High School	457 WALNUT ST NEWTONVILLE MA 02460 	42.3449976	-71.2077738	861
Clarkstown North Senior High School	151 CONGERS RD NEW CITY NY 10956 	41.149856	-73.970935	862
West Morris Mendham High School	65 EAST MAIN ST MENDHAM NJ 07945 	40.778568	-74.592984	863
W. T. White High School	4505 RIDGESIDE DR DALLAS TX 75244 	32.916858	-96.831674	864
Lamar High School	3325 WESTHEIMER RD HOUSTON TX 77098 	29.740236	-95.426283	865
Plano East Senior High School	3000 LOS RIOS BLVD PLANO TX 75074 	33.039662	-96.6455725	866
New Tech High School At	113 SAMUEL BLVD COPPELL TX 75019 	32.9720463	-96.9729631	867
Bryan Collegiate	1901 VILLA MARIA BRYAN TX 77802 	30.651943	-96.346783	868
Culver City High School	4401 ELENDA ST CULVER CITY CA 90230 	34.008566	-118.399985	869
Mountain View High School	2700 EAST BROWN RD MESA AZ 85213 	33.440044	-111.773141	870
San Marcos High School	1615 SAN MARCOS BLVD SAN MARCOS CA 92078 	33.1314012	-117.2061622	871
Mainland Regional	1301 OAK AVE LINWOOD NJ 08221 	39.347017	-74.577924	872
Mater Academy East Charter High School	998 SW FIRST ST MIAMI FL 33130 	25.772117	-80.211174	873
Naperville North High School	899 NORTH MILL ST NAPERVILLE IL 60563 	41.783905	-88.156925	874
The Grove School	200 NEVADA ST REDLANDS CA 92373 	34.053468	-117.216496	875
Leland Public School	200 NORTH GRAND AVE LELAND MI 49654 	45.0230934	-85.7564585	876
Hamilton High School	3700 SOUTH ARIZONA AVE CHANDLER AZ 85248 	33.2530852	-111.8423662	877
Keller High School	601 NORTH PATE ORR RD KELLER TX 76248 	32.939762	-97.2348839	878
South Anchorage High School	13400 ELMORE RD ANCHORAGE AK 99516 	61.1002235	-149.8087205	879
Sabino High School	5000 NORTH BOWES RD TUCSON AZ 85749 	32.298422	-110.787286	880
Coral Gables Senior High School	450 BIRD RD CORAL GABLES FL 33146 	25.7346438	-80.263706	881
Garden Grove High School	11271 STANFORD AVE GARDEN GROVE CA 92840 	33.778813	-117.935614	882
Valley Regional High School	256 KELSEY HILL RD DEEP RIVER CT 06417 	41.3685199	-72.4476351	883
Olympia High School	1302 NORTH ST SE OLYMPIA WA 98501 	47.0185799	-122.8844611	884
Ralston Valley Senior High School	13355 WEST 80TH AVE ARVADA CO 80005 	39.8416906	-105.1451567	885
Southwest Senior High School	1685 HOLLISTER ST SAN DIEGO CA 92154 	32.5675647	-117.0839839	886
Central Bucks High School West	375 WEST COURT ST DOYLESTOWN PA 18901 	40.3044489	-75.1377381	887
Dalton High School	1500 MANLY ST DALTON GA 30720 	34.7790729	-84.9850953	888
Roseville Area Senior High	1240 COUNTY RD B2 WEST ROSEVILLE MN 55113 	45.0134674	-93.1568648	889
Virgil Grissom High School	7901 BAILEY COVE RD HUNTSVILLE AL 35802 	34.661415	-86.536743	890
Central High School	1150 MILLIKEN DR TRAVERSE CITY MI 49686 	44.7686685	-85.5899669	891
Baton Rouge Magnet High School	1105 LEE DR BATON ROUGE LA 70808 	30.4049225	-91.1508049	892
Boonsboro High	10 CAMPUS AVE BOONSBORO MD 21713 	39.51619	-77.651534	893
Westhill High School	4501 ONONDAGA BLVD SYRACUSE NY 13219 	43.030533	-76.201979	894
Templeton High School	1200 MAIN ST TEMPLETON CA 93465 	35.5422201	-120.7114244	895
Heritage High School	1401 WEST GEDDES AVE LITTLETON CO 80120 	39.5858799	-105.0044596	896
Grand Haven High School	17001 FERRIS ST GRAND HAVEN MI 49417 	43.011772	-86.211072	897
Great Oak High School	32555 DEER HOLLOW WAY TEMECULA CA 92592 	33.4552626	-117.0906687	898
Northwood High	310 NORTHWOOD HIGH SCHOOL R PITTSBORO NC 27312 	35.757579	-79.175978	899
Middle Creek High	123 MIDDLE CREEK PARK AVENU APEX NC 27539 	35.666772	-78.760702	900
Larry A. Ryle High School	10379 US 42 UNION KY 41091 	38.931699	-84.6804779	901
Glenbard South High School	23W200 BUTTERFIELD RD GLEN ELLYN IL 60137 	41.8315479	-88.0709094	902
Felix Varela Senior High School	15255 SW 96 ST MIAMI FL 33196 	25.678844	-80.442917	903
Oak Ridge High School	1450 OAK RIDGE TURNPIKE OAK RIDGE TN 37830 	36.015535	-84.261492	904
Central Bucks High School-​East	2804 HOLICONG RD DOYLESTOWN PA 18902 	40.3407655	-75.0562409	905
Wheeler High School	375 HOLT RD NE MARIETTA GA 30068 	33.960091	-84.478662	906
California High School	9870 BROADMOOR DR SAN RAMON CA 94583 	37.7478882	-121.9455706	907
Zeeland West High School	3390 100TH AVE ZEELAND MI 49464 	42.8308017	-86.0268223	908
Lindsay High School	625 KNIGHT DR LINDSAY TX 76250 	33.6371528	-97.2281287	909
Centennial High School	6901 COIT RD FRISCO TX 75035 	33.1363204	-96.7685652	910
Mayo High for Math Science and Technology	405 CHESTNUT ST DARLINGTON SC 29532 	34.2926918	-79.8694738	911
Foothill High School	19251 DODGE AVE SANTA ANA CA 92705 	33.7666368	-117.7975564	912
A & M Cons High School	1801 HARVEY MITCHELL PARKWAY S COLLEGE STATION TX 77840 	30.592629	-96.3177709	913
Shawnee High School	3333 ZURMEHLY RD LIMA OH 45806 	40.691756	-84.169158	914
Analy High	6950 ANALY AVE SEBASTOPOL CA 95472 	38.407514	-122.824756	915
Mills E. Godwin High School	2101 PUMP RD RICHMOND VA 23238 	37.617827	-77.603054	916
Heritage College-​Ready High School	9719 SOUTH MAIN ST LOS ANGELES CA 90003 	33.947773	-118.274229	917
Glendora High	1600 EAST FOOTHILL BLVD GLENDORA CA 91741 	34.1343	-117.835489	918
Naperville Central High School	440 AURORA AVE NAPERVILLE IL 60540 	41.7670559	-88.159443	919
Upper Dublin High School	800 LOCH ALSH AVE FORT WASHINGTON PA 19034 	40.1535885	-75.19912	920
Benicia High	1101 MILITARY WEST BENICIA CA 94510 	38.0652461	-122.1747211	921
Canandaigua Academy & Middle School	435 EAST ST CANANDAIGUA NY 14424 	42.90926	-77.27545	922
Santa Fe High School	1901 WEST 15TH ST EDMOND OK 73013 	35.638485	-97.509878	923
Riverview High School	1 RAM WAY SARASOTA FL 34231 	27.2828345	-82.517544	924
Castle Park Senior High School	1395 HILLTOP DR CHULA VISTA CA 91911 	32.606278	-117.050289	925
Saugus High	21900 CENTURION WAY SAUGUS CA 91350 	34.4421769	-118.5175084	926
Vista Del Lago High School	1970 BROADSTONE PARKWAY FOLSOM CA 95630 	38.65501	-121.10537	927
Booker High School	3201 NORTH ORANGE AVE SARASOTA FL 34234 	27.365312	-82.540457	928
Pinnacle High School	3535 EAST MAYO BLVD PHOENIX AZ 85050 	33.679511	-112.007789	929
Aptos High	7301 FREEDOM BLVD APTOS CA 95003 	36.9754277	-121.8694504	930
John Handley High	425 HANDLEY BLVD WINCHESTER VA 22601 	39.1772319	-78.174353	931
Edison High School	540 EAST CALIFORNIA AVE FRESNO CA 93706 	36.7213366	-119.8059906	932
Rochester High School	180 SOUTH LIVERNOIS RD ROCHESTER HILLS MI 48307 	42.678846	-83.155506	933
Lancaster High	806 EAST ELM ST LANCASTER WI 53813 	42.8499835	-90.7040386	934
Aliso Niguel High School	28000 WOLVERINE WAY ALISO VIEJO CA 92656 	33.5610978	-117.7192172	935
George Washington High School	1522 TENNIS CLUB RD CHARLESTON WV 25314 	38.33363	-81.6565169	936
Firth High School	329 LINCOLN ST FIRTH ID 83236 	43.3073366	-112.185827	937
Rogers Heritage High School	1114 SOUTH FIFTH ST ROGERS AR 72756 	36.3197933	-94.1231775	938
Pullman High School	510 NW LARRY ST PULLMAN WA 99163 	46.7476881	-117.1860253	939
Glastonbury High School	330 HUBBARD ST GLASTONBURY CT 06033 	41.7014351	-72.5933647	940
King/​Drew Medical Magnet High School	1601 EAST 120TH ST LOS ANGELES CA 90059 	33.9242836	-118.2450005	941
Henderson Senior High School	400 MONTGOMERY AVE WEST CHESTER PA 19380 	39.9722857	-75.595572	942
Mast Community Charter School	1800 EAST BYBERRY RD PHILADELPHIA PA 19116 	40.1138808	-75.0050153	943
Tampa Bay Tech High School	6410 ORIENT RD TAMPA FL 33610 	28.007256	-82.375628	944
Collierville High School	1101 NORTH BYHALIA RD COLLIERVILLE TN 38017 	35.0694961	-89.6856624	945
Chester Junior/​Senior High School	612 FIRST ST CHESTER CA 96020 	40.3032695	-121.2265729	946
North Central High School	1600 NORTH HOWARD ST SPOKANE WA 99205 	47.6742244	-117.419423	947
Roosevelt High School	6600 WEST 41ST ST SIOUX FALLS SD 57106 	43.5148332	-96.8074378	948
Jackson High School	7600 FULTON DR NW MASSILLON OH 44646 	40.859428	-81.490831	949
Forest Hills High School	6701 110TH ST FOREST HILLS NY 11375 	40.728295	-73.844617	950
Fort Benton High School	1820 WASHINGTON FORT BENTON MT 59442 	47.822749	-110.667443	951
Silver Creek High School	3434 SILVER CREEK RD SAN JOSE CA 95121 	37.303442	-121.806879	952
Nordhoff High	1401 MARICOPA HWY OJAI CA 93023 	34.4416143	-119.266652	953
Cedar Falls High School	1015 DIVISION ST CEDAR FALLS IA 50613 	42.529176	-92.461335	954
North High School	4436 MAIN ST DOWNERS GROVE IL 60515 	41.8049449	-88.011866	955
Collegiate Institute for Math and Science	925 ASTOR AVE BRONX NY 10469 	40.85964	-73.8607428	956
Rock Bridge Sr. High	4303 SOUTH PROVIDENCE RD COLUMBIA MO 65203 	38.902493	-92.3351359	957
A. Hamilton Preparatory Academy	310 CHERRY ST ELIZABETH NJ 07208 	40.6669736	-74.2209966	958
Amherst Central High School	4301 MAIN ST AMHERST NY 14226 	42.9638543	-78.7908754	959
Port Chester Senior High School	1 TAMARACK RD PORT CHESTER NY 10573 	41.011682	-73.676402	960
Logan High	162 WEST 100 SOUTH LOGAN UT 84321 	41.7295077	-111.8392735	961
Highland Park High School	102 NORTH FIFTH AVE HIGHLAND PARK NJ 08904 	40.5017868	-74.424547	962
Houston High School	306 WEST ELM ST HOUSTON MN 55943 	43.760175	-91.5658236	963
Lopez Middle High School	86 SCHOOL RD LOPEZ ISLAND WA 98261 	48.4915499	-122.897068	964
La Cueva High	7801 WILSHIRE NE ALBUQUERQUE NM 87122 	35.1829279	-106.556478	965
North High School	3620 WEST 182ND ST TORRANCE CA 90504 	33.8654554	-118.3360148	966
Stranahan High School	1800 SW 5TH PLACE FORT LAUDERDALE FL 33312 	26.112627	-80.16524	967
Folsom High School	1655 IRON POINT RD FOLSOM CA 95630 	38.647838	-121.158729	968
Plymouth-​Whitemarsh	201 EAST GERMANTOWN PK PLYMOUTH MEETING PA 19462 	40.099659	-75.272677	969
East Greenwich High School	300 AVENGER DR EAST GREENWICH RI 02818 	41.638834	-71.483607	970
Lindblom Math & Science Academy	6130 SOUTH WOLCOTT AVE CHICAGO IL 60636 	41.7821602	-87.6715683	971
Frisco High School	6401 PARKWOOD BLVD FRISCO TX 75034 	33.1317294	-96.821866	972
Calistoga Junior-​Senior High School	1608 LAKE ST CALISTOGA CA 94515 	38.583362	-122.579892	973
School Of The Arts	45 PRINCE ST ROCHESTER NY 14607 	43.158543	-77.590789	974
Cherry Hill High School East	KRESSON RD CHERRY HILL NJ 08003 	39.8809388	-74.9680715	975
Dunlap High School	5220 WEST LEGION HALL RD DUNLAP IL 61525 	40.854853	-89.675633	976
St. Charles East High School	1020 DUNHAM RD ST CHARLES IL 60174 	41.9285161	-88.2835803	977
Clark High School	5150 DE ZAVALA RD SAN ANTONIO TX 78249 	29.567616	-98.579797	978
Fossil Ridge High School	5400 ZIEGLER RD FORT COLLINS CO 80528 	40.512543	-105.019813	979
Oceana High	401 PALOMA AVE PACIFICA CA 94044 	37.636854	-122.486853	980
A. Crawford Mosley High School	501 MOSLEY DR LYNN HAVEN FL 32444 	30.208543	-85.643331	981
Los Altos High School	15325 EAST LOS ROBLES AVE HACIENDA HEIGHTS CA 91745 	34.006937	-117.9767265	982
Kempner High School	14777 VOSS RD SUGAR LAND TX 77498 	29.642476	-95.645138	983
Bonita Vista Senior High School	751 OTAY LAKES RD CHULA VISTA CA 91913 	32.6457956	-116.9994673	984
Eagle Harbor High School	9530 NE HIGH SCHOOL RD BAINBRIDGE ISLAND WA 98110 	47.6362571	-122.5219506	985
The Center School	305 HARRISON ST SEATTLE WA 98109 	47.6204816	-122.3504451	986
Beacon High School	227243 WEST 61ST ST NEW YORK NY 10022 	40.7628086	-73.965688	987
Brewbaker Technology Magnet High School	4405 BREWBAKER DR MONTGOMERY AL 36116 	32.3191207	-86.2191373	988
Newbury Park High School	456 NORTH REINO RD NEWBURY PARK CA 91320 	34.1842522	-118.9539215	989
Wheaton North High School	1 FALCON WAY WHEATON IL 60187 	41.88302	-88.1170827	990
Jack E. Singley Academy	4601 NORTH MACARTHUR BLVD IRVING TX 75038 	32.870153	-96.959056	991
San Ysidro High School	5353 AIRWAY RD SAN DIEGO CA 92154 	32.5643977	-117.0155864	992
Castro Valley High	19400 SANTA MARIA AVE CASTRO VALLEY CA 94546 	37.70461	-122.076222	993
North High	5000 NORTH BALLARD RD APPLETON WI 54913 	44.314169	-88.371707	994
John F. Kennedy High School	8281 WALKER ST LA PALMA CA 90623 	33.841289	-118.039415	995
Young Women'S Leadership School	105 EAST 106TH ST NEW YORK NY 10029 	40.792935	-73.947168	996
Northport High School	408 10TH ST NORTHPORT WA 99157 	48.9120609	-117.7886291	997
George Washington Carver School of Arts and Science	10101 SYSTEMS PARKWAY SACRAMENTO CA 95827 	38.564904	-121.31636	998
Woodbury Senior High	2665 WOODLANE DR WOODBURY MN 55125 	44.909034	-92.9604776	999
Academy for Language and Technology	1700 MACOMBS RD BRONX NY 10453 	40.8497235	-73.9157569	1000
Lake Of The Woods Secondary	236 15TH AVE SW BAUDETTE MN 56623 	48.7070571	-94.6378348	1001
Jefferson Forest High	1 CAVALIER CIRCLE FOREST VA 24551 	37.377752	-79.304487	1002
Ironwood Ridge High School	2475 WEST NARANJA DR TUCSON AZ 85742 	32.409758	-111.0209242	1003
Pacifica High School	6851 LAMPSON AVE GARDEN GROVE CA 92845 	33.782885	-118.013484	1004
North Mecklenburg High	11201 OLD STATESVILE RD HUNTERSVILLE NC 28078 	35.372836	-80.833625	1005
Leigh High	5210 LEIGH AVE SAN JOSE CA 95124 	37.2415708	-121.9216265	1006
El Camino Real Senior High	5440 VALLEY CIRCLE BLVD WOODLAND HILLS CA 91367 	34.1701688	-118.6432141	1007
Wakeland High S	10700 LEGACY DR FRISCO TX 75034 			1008
Early College High School	2510 PECAN BLDG R HARLINGEN TX 78550 	26.2172768	-97.6685425	1009
Canyon High School	220 SOUTH IMPERIAL HWY ANAHEIM CA 92807 	33.8472441	-117.7879399	1010
Dr. Michael M. Krop Senior High	1410 NE 215 ST MIAMI FL 33179 	25.9735752	-80.1747565	1011
Franklin High School	810 HILLSBORO RD FRANKLIN TN 37064 	35.939613	-86.8776929	1012
Orcas Island High School	715 SCHOOL RD EASTSOUND WA 98245 	48.6986025	-122.9032725	1013
Comanche High School	1600 NORTH AUSTIN COMANCHE TX 76442 	31.9130965	-98.5950313	1014
Lake Zurich High School	300 CHURCH ST LAKE ZURICH IL 60047 	42.204291	-88.082414	1015
Independence High School	6001 ARCHWOOD RD INDEPENDENCE OH 44131 	41.3741954	-81.6490702	1016
Booker T Washington Magnet High School	632 SOUTH UNION ST MONTGOMERY AL 36104 	32.3700155	-86.2998801	1017
Carlinville High School	829 WEST MAIN ST CARLINVILLE IL 62626 	39.2796884	-89.8919991	1018
Brookville High School	1 BLUE PRIDE DR BROOKVILLE OH 45309 	39.8282423	-84.420385	1019
Lake Washington High	12033 NE 80TH KIRKLAND WA 98033 	47.6746926	-122.1817392	1020
Crooms Academy of Information Technology	2200 WEST 13TH ST SANFORD FL 32771 	28.802079	-81.290665	1021
Lewis & Clark High School	521 WEST 4TH AVE SPOKANE WA 99204 	47.6519502	-117.4204967	1022
Lowell Senior High School	11700 VERGENNES ST LOWELL MI 49331 	42.954634	-85.378008	1023
Mission Hills High School	1 MISSION HILLS CT. SAN MARCOS CA 92069 	33.1456902	-117.1427625	1024
Grandview Heights High School	1587 WEST 3RD AVE COLUMBUS OH 43212 	39.986986	-83.048278	1025
Elk Grove High School	500 WEST ELK GROVE BLVD ELK GROVE VILLAGE IL 60007 	42.011773	-87.997227	1026
Thomas Worthington High School	300 WEST GRANVILLE RD WORTHINGTON OH 43085 	40.0902628	-83.0248924	1027
Thomas Jefferson High School For Advanc	17 GRETNA BLVD GRETNA LA 70053 	29.910927	-90.0453156	1028
West Valley High School	3800 GIEST RD FAIRBANKS AK 99709 	64.8511743	-147.8257083	1029
Adrian Wilcox High School	3250 MONROE ST SANTA CLARA CA 95051 	37.3661381	-121.9863612	1030
Eastlake High School	400 228TH NE SAMMAMISH WA 98074 	47.613601	-122.0317461	1031
Wheaton High School	12601 DALEWOOD DR SILVER SPRING MD 20906 	39.062216	-77.0667979	1032
Sequoyah High School	4485 HICKORY RD CANTON GA 30115 	34.171725	-84.4297129	1033
Rio Americano High	4540 AMERICAN RIVER DR SACRAMENTO CA 95864 	38.577228	-121.353729	1034
South Aiken High	232 EAST PINE LOG RD AIKEN SC 29803 	33.5250589	-81.7155717	1035
Bellingham High School	2020 CORNWALL AVE BELLINGHAM WA 98225 	48.7566622	-122.4737123	1036
Land O' Lakes High School	20325 GATOR LN LAND O LAKES FL 34639 	28.2610633	-82.4789862	1037
Clovis West High School	1070 EAST TEAGUE AVE FRESNO CA 93720 	36.8629759	-119.7656335	1038
Profile Senior High School	691 PROFILE RD BETHLEHEM NH 03574 	44.2653032	-71.7454268	1039
Mar Vista Senior High School	505 ELM AVE IMPERIAL BEACH CA 91932 	32.580232	-117.122294	1040
Greenville Senior High Academy	1 VARDRY ST GREENVILLE SC 29601 	34.839608	-82.408207	1041
Vestavia Hills High School	2235 LIME ROCK RD VESTAVIA HILLS AL 35216 	33.418799	-86.780807	1042
Manhattan Village Academy	43 WEST 22ND ST NEW YORK NY 10010 	40.7419485	-73.9923091	1043
Legacy High School	2701 WEST 136TH ST BROOMFIELD CO 80020 	39.9438516	-105.0198851	1044
Arts & Communication High School	11375 SW CENTER ST BEAVERTON OR 97005 	45.4949521	-122.7943591	1045
State College Area High School	653 WESTERLY PARKWAY STATE COLLEGE PA 16801 	40.7826073	-77.8595623	1046
Open World Learning Community	90 SOUTH WESTERN AVE ST. PAUL MN 55105 	44.939148	-93.115376	1047
Boston Community Leadership Academy	20 WARREN ST BRIGHTON MA 02135 	42.350336	-71.145552	1048
Bella Vista High School	8301 MADISON AVE FAIR OAKS CA 95628 	38.6660619	-121.250622	1049
Bristol Central High School	480 WOLCOTT ST BRISTOL CT 06010 	41.660241	-72.959068	1050
Kipp:Delta Collegiate High Sch	320 MISSOURI ST HELENA AR 72342 	34.5225616	-90.5883692	1051
Cypress Woods High School	16825 SPRING CYPRESS RD CYPRESS TX 77429 	29.9740509	-95.6844243	1052
